reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,195.71,8,Extinction,0.3059
true,200.69,7,Extinction,0.2660
true,149.82,7,Extinction,0.2660
true,430.70,18,Extinction,0.9900
true,262.96,10,Extinction,0.4046
true,378.68,13,Extinction,0.6153
true,37.34,2,Extinction,0.1322
true,356.70,12,Extinction,0.5350
true,52.22,2,Extinction,0.1322
true,414.01,14,Extinction,0.7076
true,384.15,15,Extinction,0.8137
true,306.92,12,Extinction,0.5350
true,234.01,8,Extinction,0.3059
true,468.96,13,Extinction,0.6153
true,254.19,9,Extinction,0.3518
true,437.07,14,Extinction,0.7076
true,350.37,12,Extinction,0.5350
true,268.24,11,Extinction,0.4652
true,294.93,9,Extinction,0.3518
true,41.97,2,Extinction,0.1322
true,257.26,10,Extinction,0.4046
true,310.97,12,Extinction,0.5350
true,334.31,12,Extinction,0.5350
true,345.06,12,Extinction,0.5350
true,215.64,9,Extinction,0.3518
true,72.05,3,Extinction,0.1521
true,162.13,6,Extinction,0.2313
true,329.14,13,Extinction,0.6153
true,231.70,7,Extinction,0.2660
true,151.70,6,Extinction,0.2313
true,199.76,8,Extinction,0.3059
true,377.73,14,Extinction,0.7076
true,30.51,2,Extinction,0.1322
true,53.97,3,Extinction,0.1521
true,95.31,4,Extinction,0.1749
true,517.55,17,Extinction,0.9900
true,426.66,15,Extinction,0.8137
true,245.41,8,Extinction,0.3059
true,306.21,12,Extinction,0.5350
true,350.46,12,Extinction,0.5350
true,205.72,7,Extinction,0.2660
true,216.37,7,Extinction,0.2660
true,221.88,8,Extinction,0.3059
true,265.88,10,Extinction,0.4046
true,386.92,13,Extinction,0.6153
true,459.52,17,Extinction,0.9900
true,76.72,4,Extinction,0.1749
true,35.55,2,Extinction,0.1322
true,208.38,7,Extinction,0.2660
true,402.59,14,Extinction,0.7076
true,363.74,12,Extinction,0.5350
true,247.92,10,Extinction,0.4046
true,267.21,11,Extinction,0.4652
true,367.49,13,Extinction,0.6153
true,367.65,13,Extinction,0.6153
true,127.04,4,Extinction,0.1749
true,65.84,3,Extinction,0.1521
true,28.71,2,Extinction,0.1322
true,308.96,10,Extinction,0.4046
true,495.56,17,Extinction,0.9900
true,392.10,14,Extinction,0.7076
true,418.16,14,Extinction,0.7076
true,252.95,10,Extinction,0.4046
true,196.87,7,Extinction,0.2660
true,332.51,12,Extinction,0.5350
true,494.61,16,Extinction,0.9358
true,94.78,4,Extinction,0.1749
true,359.85,13,Extinction,0.6153
true,520.20,17,Extinction,0.9900
true,28.56,2,Extinction,0.1322
true,270.57,9,Extinction,0.3518
true,127.10,6,Extinction,0.2313
true,95.01,4,Extinction,0.1749
true,38.42,2,Extinction,0.1322
true,276.43,11,Extinction,0.4652
true,33.64,2,Extinction,0.1322
true,25.87,2,Extinction,0.1322
true,157.43,6,Extinction,0.2313
true,80.69,4,Extinction,0.1749
true,231.74,10,Extinction,0.4046
true,38.26,2,Extinction,0.1322
true,189.75,7,Extinction,0.2660
true,246.44,9,Extinction,0.3518
true,229.96,7,Extinction,0.2660
true,259.39,11,Extinction,0.4652
true,275.31,11,Extinction,0.4652
true,478.58,19,Extinction,0.9900
true,89.81,4,Extinction,0.1749
true,116.11,5,Extinction,0.2011
true,16.10,2,Extinction,0.1322
true,347.47,12,Extinction,0.5350
true,376.65,13,Extinction,0.6153
true,392.06,14,Extinction,0.7076
true,118.60,5,Extinction,0.2011
true,481.50,16,Extinction,0.9358
true,227.08,8,Extinction,0.3059
true,232.60,9,Extinction,0.3518
true,106.17,4,Extinction,0.1749
true,151.88,6,Extinction,0.2313
true,158.02,7,Extinction,0.2660
true,505.39,18,Extinction,0.9900
true,295.43,11,Extinction,0.4652
true,61.45,3,Extinction,0.1521
true,210.36,8,Extinction,0.3059
true,250.41,11,Extinction,0.4652
true,321.91,12,Extinction,0.5350
true,424.11,16,Extinction,0.9358
true,305.11,13,Extinction,0.6153
true,322.91,12,Extinction,0.5350
true,290.45,10,Extinction,0.4046
true,300.89,12,Extinction,0.5350
true,282.00,12,Extinction,0.5350
