reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,108.43,4,Extinction,0.3662
true,217.00,7,Extinction,0.7153
true,314.10,10,Extinction,0.9900
true,123.48,5,Extinction,0.4578
true,86.54,4,Extinction,0.3662
true,37.32,3,Extinction,0.2930
true,38.61,2,Extinction,0.2344
true,273.11,10,Extinction,0.9900
true,155.11,6,Extinction,0.5722
true,184.32,6,Extinction,0.5722
true,95.31,4,Extinction,0.3662
true,106.76,5,Extinction,0.4578
true,177.08,7,Extinction,0.7153
true,109.44,6,Extinction,0.5722
true,301.09,12,Extinction,0.9900
true,194.20,7,Extinction,0.7153
true,243.41,9,Extinction,0.9900
true,245.65,9,Extinction,0.9900
true,139.61,6,Extinction,0.5722
true,119.06,5,Extinction,0.4578
true,193.20,8,Extinction,0.8941
true,125.25,6,Extinction,0.5722
true,87.97,4,Extinction,0.3662
true,253.75,8,Extinction,0.8941
true,278.81,9,Extinction,0.9900
true,255.20,10,Extinction,0.9900
true,211.57,8,Extinction,0.8941
true,261.02,9,Extinction,0.9900
true,82.89,4,Extinction,0.3662
true,169.77,7,Extinction,0.7153
true,353.93,11,Extinction,0.9900
true,106.48,4,Extinction,0.3662
true,250.27,9,Extinction,0.9900
true,32.20,2,Extinction,0.2344
true,132.77,5,Extinction,0.4578
true,176.79,7,Extinction,0.7153
true,249.49,10,Extinction,0.9900
true,80.63,4,Extinction,0.3662
true,266.81,10,Extinction,0.9900
true,201.76,7,Extinction,0.7153
true,153.78,6,Extinction,0.5722
true,248.79,9,Extinction,0.9900
true,9.93,2,Extinction,0.2344
true,92.98,5,Extinction,0.4578
true,75.86,4,Extinction,0.3662
true,87.93,4,Extinction,0.3662
true,220.42,10,Extinction,0.9900
true,158.20,5,Extinction,0.4578
true,200.98,8,Extinction,0.8941
true,87.76,5,Extinction,0.4578
true,37.59,2,Extinction,0.2344
true,213.39,8,Extinction,0.8941
true,310.85,12,Extinction,0.9900
true,213.46,9,Extinction,0.9900
true,231.33,8,Extinction,0.8941
true,134.83,6,Extinction,0.5722
true,91.17,4,Extinction,0.3662
true,177.78,6,Extinction,0.5722
true,189.90,7,Extinction,0.7153
true,242.54,10,Extinction,0.9900
true,155.92,7,Extinction,0.7153
true,264.22,9,Extinction,0.9900
true,161.90,8,Extinction,0.8941
true,182.60,6,Extinction,0.5722
true,126.22,5,Extinction,0.4578
true,231.73,10,Extinction,0.9900
true,271.31,10,Extinction,0.9900
true,166.03,6,Extinction,0.5722
true,134.62,6,Extinction,0.5722
true,247.43,9,Extinction,0.9900
true,28.98,2,Extinction,0.2344
true,180.96,9,Extinction,0.9900
true,252.44,10,Extinction,0.9900
true,223.36,9,Extinction,0.9900
true,59.87,3,Extinction,0.2930
true,147.04,6,Extinction,0.5722
true,100.21,4,Extinction,0.3662
true,275.92,10,Extinction,0.9900
true,154.21,6,Extinction,0.5722
true,228.75,8,Extinction,0.8941
true,23.13,2,Extinction,0.2344
true,249.43,10,Extinction,0.9900
true,77.22,3,Extinction,0.2930
true,74.09,4,Extinction,0.3662
true,77.25,4,Extinction,0.3662
true,242.15,8,Extinction,0.8941
true,22.40,2,Extinction,0.2344
true,170.37,6,Extinction,0.5722
true,150.81,6,Extinction,0.5722
true,140.82,7,Extinction,0.7153
true,144.37,6,Extinction,0.5722
true,197.19,8,Extinction,0.8941
true,211.76,9,Extinction,0.9900
true,24.01,2,Extinction,0.2344
true,297.70,12,Extinction,0.9900
true,26.47,2,Extinction,0.2344
true,216.64,9,Extinction,0.9900
true,249.50,8,Extinction,0.8941
true,248.79,11,Extinction,0.9900
true,174.46,7,Extinction,0.7153
true,35.87,2,Extinction,0.2344
true,122.55,5,Extinction,0.4578
